Date,Open,High,Low,Close,Adj Close,Volume
2018-06-14,40.799999,40.799999,40.799999,40.799999,40.799999,300
2018-06-15,40.799999,40.799999,40.799999,40.799999,40.799999,0
2018-06-18,41.000000,41.000000,41.000000,41.000000,41.000000,200
2018-06-19,41.000000,41.000000,41.000000,41.000000,41.000000,0
2018-06-20,47.500000,47.500000,47.500000,47.500000,47.500000,300
2018-06-21,37.349998,37.349998,37.349998,37.349998,37.349998,700
2018-06-22,40.000000,40.000000,37.349998,37.349998,37.349998,700
2018-06-25,37.349998,37.349998,37.349998,37.349998,37.349998,0
2018-06-26,37.349998,37.349998,37.349998,37.349998,37.349998,0
2018-06-27,37.349998,37.349998,37.349998,37.349998,37.349998,0
2018-06-28,37.349998,37.349998,37.349998,37.349998,37.349998,0
2018-06-29,37.349998,37.349998,37.349998,37.349998,37.349998,0
2018-07-02,37.349998,37.349998,37.349998,37.349998,37.349998,0
2018-07-03,37.349998,37.349998,37.349998,37.349998,37.349998,0
2018-07-05,37.349998,37.349998,37.349998,37.349998,37.349998,0
2018-07-06,37.349998,37.349998,37.349998,37.349998,37.349998,0
2018-07-09,37.349998,37.349998,37.349998,37.349998,37.349998,0
2018-07-10,34.799999,34.799999,34.799999,34.799999,34.799999,100
2018-07-11,34.799999,34.799999,34.799999,34.799999,34.799999,0
2018-07-12,34.599998,34.599998,34.599998,34.599998,34.599998,100
2018-07-13,34.599998,34.599998,34.599998,34.599998,34.599998,0
2018-07-16,34.599998,34.599998,34.599998,34.599998,34.599998,0
2018-07-17,34.599998,34.599998,34.599998,34.599998,34.599998,0
2018-07-18,35.099998,35.099998,35.099998,35.099998,35.099998,800
2018-07-19,35.099998,35.099998,35.099998,35.099998,35.099998,0
2018-07-20,35.099998,35.099998,35.099998,35.099998,35.099998,0
2018-07-23,35.099998,35.099998,35.099998,35.099998,35.099998,0
2018-07-24,35.099998,35.099998,35.099998,35.099998,35.099998,0
2018-07-25,35.099998,35.099998,35.099998,35.099998,35.099998,0
2018-07-26,35.099998,35.099998,35.099998,35.099998,35.099998,0
2018-07-27,36.000000,36.000000,36.000000,36.000000,36.000000,100
2018-07-30,36.000000,36.000000,36.000000,36.000000,36.000000,0
2018-07-31,36.860001,36.860001,36.860001,36.860001,36.860001,200
2018-08-01,36.860001,36.860001,36.860001,36.860001,36.860001,0
2018-08-02,36.860001,36.860001,36.860001,36.860001,36.860001,0
2018-08-03,36.860001,36.860001,36.860001,36.860001,36.860001,0
2018-08-06,35.599998,35.799999,35.000000,35.000000,35.000000,1200
2018-08-07,35.000000,35.000000,35.000000,35.000000,35.000000,1800
2018-08-08,35.000000,35.000000,35.000000,35.000000,35.000000,0
2018-08-09,35.000000,35.000000,35.000000,35.000000,35.000000,0
2018-08-10,35.000000,35.000000,35.000000,35.000000,35.000000,0
2018-08-13,35.080002,35.080002,35.080002,35.080002,35.080002,600
2018-08-14,35.080002,35.080002,35.080002,35.080002,35.080002,0
2018-08-15,34.549999,34.549999,34.549999,34.549999,34.549999,300
2018-08-16,35.540001,35.540001,35.540001,35.540001,35.540001,300
2018-08-17,35.540001,35.540001,35.540001,35.540001,35.540001,0
2018-08-20,35.540001,35.540001,35.540001,35.540001,35.540001,0
2018-08-21,35.540001,35.540001,35.540001,35.540001,35.540001,0
2018-08-22,35.400002,35.400002,35.400002,35.400002,35.400002,100
2018-08-23,34.500000,34.500000,34.500000,34.500000,34.500000,300
2018-08-24,34.250000,34.250000,34.250000,34.250000,34.250000,200
2018-08-27,34.250000,34.250000,34.250000,34.250000,34.250000,0
2018-08-28,34.250000,34.250000,34.250000,34.250000,34.250000,0
2018-08-29,34.250000,34.250000,34.250000,34.250000,34.250000,0
2018-08-30,34.250000,34.250000,34.250000,34.250000,34.250000,0
2018-08-31,34.250000,34.250000,34.250000,34.250000,34.250000,0
